445,GeoVISTA studio: a codeless visual programming environment for geoscientific data analysis and visualization,2002,java component-oriented programming cop exploratory data analysis eda knowledge construction visual geovista studio codeless visual programming environment geoscientific data analysis visualization,english
446,Parallel Performance Visualization: From Practice to Theory,1995,parallel computing performance visualization analysis evaluation debugging scientific parallel performance visualization practice theory,english
447,Creating an Accurate Portrayal of Concurrent Executions,1998, creating accurate portrayal concurrent executions,english
448,Visualizing Network Data,1995,network visualization parameter focusing data analysis interactive graphics direct manipulation visualizing network data,english
449,Visualization of Multidimensional Shape and Texture Features in Laser Range Data Using Complex-Valued Gabor Wavelets,1995,feature-based visualization feature extraction wavelet transform gabor wavelets multidimensional subspace mapping principal components shape texture analysis visualization multidimensional shape texture features laser range data complex-valued gabor wavelets,english
450,Visualization of Geometric Algorithms,1995,algorithm animation computational geometry three-dimensional geometric algorithms visualization geometric algorithms,english
451,Graph Visualization and Navigation in Information Visualization: A Survey,2000,information visualization graph drawing navigation focus+context fish-eye clustering graph visualization navigation information survey,english
452,Structure-Based Brushes: A Mechanism for Navigating Hierarchically Organized Data and Information Spaces,2000,brushing hierarchical representation interactive selection exploratory data analysis structure-based brushes mechanism navigating hierarchically organized data information spaces,english
453,ThemeRiver: Visualizing Thematic Changes in Large Document Collections,2002,visualization metaphor trend analysis time line themeriver visualizing thematic large document collections,english
454,MGV: A System for Visualizing Massive Multidigraphs,2002,external memory visualization massive data sets graphs hierarchies mgv system visualizing massive multidigraphs,english
455,The Sloan Digital Sky Survey,1999, sloan digital sky survey,english
456,The Application Visualization System: A Computational Environment for Scientific Visualization,1989, application visualization system computational environment scientific,english
457,Color Scales for Image Data,1992,colour computerised picture processing medical computing locs heated-object color scale linearized gray optimal image data perception color scales image data,english
458,Guest Editors' Introduction: Visualization,1992, guest editors' introduction visualization,english
459,VisDB: Database Exploration Using Multidimensional Visualization,1994,data visualisation query processing relational databases visual visdb set database exploration display pixel multidimensional visualization specification process tables user impression visdb database exploration multidimensional visualization,english
460,Information Appliances and Tools in Visage,1997,data analysis visualisation report generators visage consistent interface manipulation primitives visualization expert users exploratory information workspace appliances occasional routine reporting special-purpose applications tools information appliances tools visage,english
461,Extending Distortion Viewing from 2D to 3D,1997,data compression visualisation three-dimensional displays 3d distortion viewing information display layouts visual access tool detail-in-context views fisheye global relationships graphs image layout adjustment tools line sight local details magnification multiscale occlusion region interest exploration techniques pattern recognition extending distortion viewing 2d 3d,english
462,TennisViewer: A Browser for Competition Trees,1997,computer animation data visualisation interactive systems scheduling sport tree structures user interfaces 2d display magiclens filters tennisviewer tree-maps visual scheduler system browser competition trees analysis group meetings tennis match time-varying structure interface visualization tool tennisviewer browser competition trees,english
463,Using MineSet for Knowledge Discovery,1997,client-server systems data visualisation decision support deductive databases knowledge acquisition relational mineset architecture computationally intensive tasks mining database visualization making discovery mineset knowledge discovery,english
464,Exploring Large Graphs in 3D Hyperbolic Space,1998,computational geometry computer graphics graph theory mathematics computing software libraries 3d hyperbolic space h3viewer drawing algorithm fluid interaction exploration large graphs library system spanning trees visual clutter exploring large graphs 3d hyperbolic space,english
465,Principles for Information Visualization Spreadsheets,1998,data visualisation spreadsheet programs information visualization spreadsheets paradigm user interactions principles information visualization spreadsheets,english
466,Interactive Modeling of Plants,1999,biology computing botany computational geometry computer graphics knowledge based systems branching object generation bushes flowers free-form deformations geometric modelling techniques geometrical elements parameters interactive modeling nonbotanical objects plant shape plants rule-based approach structural trees tropisms user feedback interactive modeling plants,english
467,Opportunities for Information Visualization,2000,data visualisation technological forecasting commercial opportunities information visualization research software products opportunities information visualization,english
468,Using Perceptual Syntax to Enhance Semantic Content in Diagrams,2001,diagrams object recognition cognitive externalizations symbolic operations data-flow models entity-relationship large information systems node-link perceptual pattern finding syntax semantic content software structure visual representation perceptual syntax enhance semantic content diagrams,english
469,Query by Image and Video Content: The QBIC System,1995, query image video content qbic system,english
470,VMW: A Visualization-Based Microarchitecture Workbench,1995,data visualisation formal specification logic cad microprocessor chips parallel architectures performance evaluation virtual machines vmw machine multifunction workbench simulators retargetability software tools superscalar processor design visualization-based microarchitecture vmw visualization-based microarchitecture workbench,english
471,Software Visualization in the Large,1996,data visualisation software engineering visual programming case studies execution behavior file summary representation hierarchical interaction techniques large team-oriented projects line pixel history library visualization static characteristics system complexity code representations software visualization large,english
472,The MIPS R10000 Superscalar Microprocessor,1996,microprocessor chips mips r10000 superscalar cache refills exception handling memory addresses latency sequential consistency speculative execution write-back caches mips r10000 superscalar microprocessor,english
473,Interface usage measurements in a user interface management system,1988,design management measurement performance interface usage measurements user management system,english
474,Faust: An Integrated Environment for Parallel Programming,1989,faust sigma application code common data sets context editor dynamic call-graph tool functional integration multiprocessor performance analysis parallel programming performance-evaluation tools program database environments project support project-management faust integrated environment parallel programming,english
475,Start/Pat: A Parallel-Programming Toolkit,1989,fortran pcf interactive toolkit multiprocessors parallel programming parallel-programming parallelization sequential code software tools start/pat parallel-programming toolkit,english
476,Reverse Engineering and Design Recovery: A Taxonomy,1990,computer-aided software engineering design recovery enhancement existing systems forward maintenance nomenclature redocumentation reengineering restructuring reverse-engineering approaches taxonomy reverse engineering design recovery taxonomy,english
477,Drawing Dynamic Trees,1990,computer graphics data structure delete dynamic trees explicit representation geometric algorithm graphical user interfaces insert node contours polygonal shape subtree subtrees tree-drawing mathematics adobe acrobat quicktime windows media player real drawing dynamic trees,english
478,Dynamic Queries for Visual Information Seeking,1994,animated results complex queries database management systems databases display algorithms dynamic graphical user interfaces human factors query processing retrieval user-interface design visual information seeking widgets dynamic queries visual information seeking,english
479,Image-Browser Taxonomy and Guidelines for Designers,1995,computer graphics graphical user interfaces image processing interface management systems visual databases analysis design designer guidelines evaluation image-browser taxonomy informal specification technique large browsing selected exploration task tools two-dimensional image-browser taxonomy guidelines designers,english
480,Visualization Techniques for Mining Large Databases: A Comparison,1996,data mining explorative analysis visualizing large databases multidimensional multivariate visualization techniques mining large databases comparison,english
481,Isoperimetric Normalization of Planar Curves,1994,canonical form closed planar curves computational geometry edge detection image processing invariant shape descriptor isoperimetric normalization object recognition piecewise smooth curve projective group pgl2 isoperimetric normalization planar curves,english
482,A Technique for Drawing Directed Graphs,1993,auxiliary graph computer graphics directed graphs four-pass algorithm iterative heuristic local transpositions network simplex weight function optimal coordinates rank assignment optimisation splines mathematics vertex order technique drawing directed graphs,english
483,Visualizing the stock market,1999,interactive graphics investing treemap visualization visualizing stock market,english
484,Evaluating the effectiveness of reliability-assurance techniques,1989,management measurement performance reliability evaluating effectiveness reliability-assurance techniques,english
485,The Power of Decision Tables,1995, power decision tables,english
486,Context and orientation in hypermedia networks,1989,information systems storage retrieval software web view search process design human factors context orientation hypermedia networks,english
487,Efficient Similarity Search In Sequence Databases,1993, efficient similarity search sequence databases,english
488,Supporting Data Mining of Large Databases by Visual Feedback Queries,1994,data mining visualizing large sets multidimensional multivariate visual query systems interfaces database supporting data mining large databases visual feedback queries,english
489,Toward Flexible Control of the Temporal Mapping from Concurrent Program Events to Animations,1994, flexible control temporal mapping concurrent program events animations,english
490,Similarity Search in High Dimensions via Hashing,1999, similarity search high dimensions hashing,english
491,Fast Similarity Search in the Presence of Noise  Scaling  and Translation in Time-Series Databases,1995, fast similarity search presence noise scaling translation time-series databases,english
492,MineSet(tm): A System for High-End Data Mining and Visualization,1996, minesettm system high-end data mining visualization,english
493,The X-tree: An Index Structure for High-Dimensional Data,1996, x-tree index structure high-dimensional data,english
494,Pearls  Swines and Sow's Ears: Interface Research Inside a Multinational Bank,1996, pearls swines sow's ears interface research inside multinational bank,english
495,The LEDA Platform of Combinatorial and Geometric Computing,1997, leda platform combinatorial geometric computing,english
496,The Geometry of Browsing,1998, geometry browsing,english
497,Voyeur graphical views of parallel programs,1989,computing methodologies computer graphics three-dimensional realism animation systems organization processor architectures multiple data stream multiprocessors parallel processors algorithms theory voyeur graphical views parallel programs,english
498,Comparative Multivariate Visualization Across Conceptually Different Graphic Displays,1994, comparative multivariate visualization conceptually graphic displays,english
499,Circular Drawings of Biconnected Graphs,1999, circular drawings biconnected graphs,english
500,Representation Matters: The Effect of 3D Objects and a Spatial Metaphor in a Graphical User Interface,1998,3d interface graphical spatial metaphor icon ecological layout regular representation matters effect 3d objects spatial metaphor graphical user interface,english
501,WebPath - A Three-Dimensional Web History,1998, webpath three-dimensional web history,english
502,Geographic Visualization: Designing Manipulable Maps for Exploring Temporally Varying Georeferenced Statistics,1998, geographic visualization designing manipulable maps exploring temporally varying georeferenced statistics,english
503,The Generalized Detail-In-Context Problem,1998, generalized detail-in-context problem,english
504,Multi-Faceted Insight Through Interoperable Visual Information Analysis Paradigms,1998,information visualization user scenario analysis document multi-faceted insight interoperable visual information analysis paradigms,english
505,Traversal-Based Visualization of Data Structures,1998,picture/image generation viewing algorithms visual programming testing debugging aids traversal-based visualization data structures,english
506,30 Years of Multidimensional Multivariate Visualization,1994, years multidimensional multivariate visualization,english
507,Graph Layout Adjustment Strategies,1995,visualization nested graphs fisheye views node disjointness problem graph layouts software graph layout adjustment strategies,english
508,The Botanical Beauty of Random Binary Trees,1995, botanical beauty random binary trees,english
509,Incremental Layout in DynaDAG,1995, incremental layout dynadag,english
510,Circular Layout in the Graph Layout Toolkit,1996, circular layout graph toolkit,english
511,Automatic Graph Clustering,1996, automatic graph clustering,english
512,Straight-Line Drawing Algorithms for Hierarchical Graphs and Clustered Graphs,1996,computational geometry automatic graph drawing hierarchical clustered straight-line straight-line drawing algorithms hierarchical graphs clustered,english
513,A Bayesian Paradigm for Dynamic Graph Layout,1997, bayesian paradigm dynamic graph layout,english
514,Drawing Clustered Graphs on an Orthogonal Grid,1997, drawing clustered graphs orthogonal grid,english
515,Graph Clustering 1: Circles of Cliques,1997, graph clustering circles cliques,english
516,Balanced Aspect Ratio Trees and Their Use for Drawing Very Large Graphs,1998, balanced aspect ratio trees drawing large graphs,english
517,A Fully Animated Interactive System for Clustering and Navigating Huge Graphs,1998, fully animated interactive system clustering navigating huge graphs,english
518,A Framework for Circular Drawings of Networks,1999, framework circular drawings networks,english
519,FADE: Graph Drawing  Clustering  and Visual Abstraction,2000, fade graph drawing clustering visual abstraction,english
520,A Multilevel Algorithm for Force-Directed Graph Drawing,2000, multilevel algorithm force-directed graph drawing,english
521,Graph Drawing in Motion II,2001, graph drawing motion,english
522,Encoding Presentation Emphasis Algorithms for Graphs,1994, encoding presentation emphasis algorithms graphs,english
523,Reduction of Visual Complexity in Dynamic Graphs,1994, reduction visual complexity dynamic graphs,english
524,A Simple Algorithm for Drawing Large Graphs on Small Screens,1994, simple algorithm drawing large graphs small screens,english
525,3-D Visualization of Program Information,1994, 3-d visualization program information,english
526,Searching and Discovery of Resources in Digital Libraries,1995, searching discovery resources digital libraries,english
527,Edge concentration: a method for clustering directed graphs,1989, edge concentration method clustering directed graphs,english
528,The cognitive coprocessor architecture for interactive user interfaces,1989,design tools techniques user interfaces information storage retrieval three-dimensional graphics realism subjects animation cognitive coprocessor architecture interactive user interfaces,english
529,Reliable communication in the presence of failures,1987,reliability atomic broadcast fault-tolerant process groups reliable reliable communication presence failures,english
530,Multilevel Visualization of Clustered Graphs,1996, multilevel visualization clustered graphs,english
531,Drawing Large Graphs with H3Viewer and Site Manager,1998, drawing large graphs h3viewer site manager,english
532,Planarity-Preserving Clustering and Embedding for Large Planar Graphs,1999, planarity-preserving clustering embedding large planar graphs,english
533,Graph Drawing by High-Dimensional Embedding,2002, graph drawing high-dimensional embedding,english
534,BiblioMapper: A Cluster-Based Information Visualization Technique,1998, bibliomapper cluster-based information visualization technique,english
535,Integrating Natural Language With Large Dataspace Visualization,1994, integrating natural language large dataspace visualization,english
536,Models for visualization in parallel debuggers,1989,design experimentation languages models visualization parallel debuggers,english
537,Debugging concurrent programs,1989,distributed computing event history nondeterminism parallel processing probe-effect program replay visualization static analysis debugging concurrent programs,english
538,Visual hierarchical dimension reduction for exploration of high dimensional datasets,2003,dimensionality reduction visual hierarchy parallel coordinates scatterplot matrices visual hierarchical dimension reduction exploration high dimensional datasets,english
539,Query  analysis  and visualization of hierarchically structured data using Polaris,2002,databases data warehouses olap hierarchical projection query analysis visualization hierarchically structured data polaris,english
540,Communicating Centrality in Policy Network Drawings,2003,information visualization graph drawing force-directed placement social network analysis centrality communicating centrality policy network drawings,english
541,Visualization,2002,visualization knowledge discovery databases visualization,english
542,External memory algorithms,2002,fourier transform i/o complexity raid batched computational geometry graph problems sorting disk block striping external memory indivisibility assumption locality load balancing out-of-core parallel model external memory algorithms,english
543,Envisioning information,1990, envisioning information,english
544,Query Previews in Networked Information Systems,1996,direct manipulation dynamic query information system network preview bar science data volume user interface query previews networked information systems,english
545,A node-positioning algorithm for general trees,1990,graph theory trees node-positioning algorithm general trees,english
546,Non-parametric Similarity Measures for Unsupervised Texture Segmentation and Image Retrieval,1997, non-parametric similarity measures unsupervised texture segmentation image retrieval,english
547,Normalized Cuts and Image Segmentation,1997,grouping image segmentation graph partitioning normalized cuts image segmentation,english
548,INCENSE: A system for displaying data structures,1983,structured programming user interfaces design human factors languages incense system displaying data structures,english
549,Towards specifying and evaluating the human factors of user-computer interfaces,1982, evaluating human factors user-computer interfaces,english
550,A lens and aperture camera model for synthetic image generation,1981,camera model computer graphics lens aperture raster displays visible surface algorithms lens aperture camera model synthetic image generation,english
551,Distributed ray tracing,1984,camera constructive solid geometry depth field focus gloss motion blur penumbras ray tracing shadows translucency transparency distributed ray tracing,english
552,A system for algorithm animation,1984,algorithm animation computer science education design analysis system algorithm animation,english
553,Computer-aided fighter pilots,1990,aerospace computing expert systems human factors military software engineering pilot's associate air-to-air combat computer-aided fighter pilots system human-factors mission goal operational characteristics plan-goal graph real-time responses modules computer-aided fighter pilots,english
554,Visualization of Biological Sequence Similarity Search Results,1995,visualization molecular biology protein dna sequence similarity search visualization biological sequence similarity search results,english
555,High Dimensional Brushing for Interactive Exploration of Multivariate Data,1995,brushing multivariate data visualization visual exploration high dimensional brushing interactive exploration multivariate data,english
556,Recursive Pattern: A Technique for Visualizing Very Large Amounts of Data,1995,visualizing large data sets multidimensional multivariate sequential recursive visualization techniques interfaces databases recursive pattern technique visualizing large amounts data,english
557,Iconic Techniques for Feature Visualization,1995,scientific visualization feature extraction iconic attribute calculation iconic techniques feature visualization,english
558,A rule-based tool for assisting colormap selection,1995,ibm visualization data explorer pravdacolor colormap selection colour graphics analysis type visualisation expert systems human perceptual system rule-based tool spatial frequency rule-based tool assisting colormap selection,english
559,Subverting Structure: Data-Driven Diagram Generation,1995,ave automatic visualization environment data data-driven diagram generation semantic networks subverting structure data-driven diagram generation,english
560,An Architecture for Retaining and Analyzing Visual Explorations of Databases,1995,visual database exploration visualization metadata user modeling interaction architecture retaining analyzing visual explorations databases,english
561,Authenticity Analysis of Wavelet Approximations in Visualization,1995,wavelet transform data compression visualization multiresolution authenticity analysis wavelet approximations visualization,english
562,Collaborative Active Textbooks: A Web-Based Algorithm Animation System for an Electronic Classroom,1996,algorithm theory computer animation science education data visualization multimedia computing collaborative active textbooks web-based algorithm animation system electronic classroom,english
563,The Eyes Have It: A Task by Data Type Taxonomy for Information Visualizations,1996,visualization information graphical user interfaces eyes task data type taxonomy information visualizations,english
564,Fluid Visualization of Spreadsheet Structures,1998,information visualization spreadsheet animation dataflow graph fluid user interfaces fluid visualization spreadsheet structures,english
565,VIQING: Visual Interactive QueryING,1998,viqing query processing visual databases programming viqing visual interactive querying,english
566,Computer graphics: principles and practice (2nd ed.),1990, computer graphics principles practice 2nd,english
567,An Empirical Study of Task Support in 3D Information Visualizations,1999,3d information visualization usability study empirical navigation overview adobe acrobat quicktime windows media player real empirical study task support 3d information visualizations,english
568,The STARLIGHT information visualization system,1997,3d visualization techniques starlight information system software windows nt-based operational systemieee visualisation iv concurrent digital imagery geographic analysis collections storage intelligence applications levels abstraction retrieval technologies unstructured text visual context visualization-oriented user-interface starlight information visualization system,english
569,Automatic abstraction management in information visualization systems,1997,cityvis telescope abstraction scales abstractor objects automatic management city dataieee information visualisation iv complex data customizable infrastructure visualization systems object-oriented architecture reusable support semantic zoom capabilities software architectures automatic abstraction management information visualization systems,english
570,Information Drill-down using Web tools,1997,data visualization hypermedia information drill-down interactive drilling information drill-down web tools,english
571,A multi-scale  multi-layer  translucent virtual space,1997,2d zoom browsing interactive technique macroscope multi-scale multi-layer translucent virtual space relative scaleieee information visualisation iv viewfinders display spaces reality widely disparate spatial scales multi-scale multi-layer translucent virtual space,english
572,OLAP Solutions: Building Multidimensional Information Systems,2002,olap relational databases olap solutions building multidimensional information systems,english
573,Graphical Fisheye Views,1993,fisheye views graphs graphical fisheye views,english
574,Cone Trees in the UGA Graphics System: Suggestions for a More Robust Visualization Tool,1993,cone tree flesh rapid prototyping cone trees uga graphics system suggestions robust visualization tool,english
575,Graphical Fisheye Views of Graphs,1991,fisheye views information visualization graphical fisheye views graphs,english
576,Algorithms for Drawing Graphs: An Annotated Bibliography,1988,graph drawing layouts algorithms drawing graphs annotated bibliography,english
577,TANGO: A Framework and System for Algorithm Animation,1989,algorithm animation tango tango framework system algorithm animation,english
578,Exploiting Orthogonality in Three Dimensional Graphics for Visualizing Abstract Data,1995,orthogonality data abstraction visualization exploiting orthogonality dimensional graphics visualizing data,english
579,Automatic Structuring and Retrieval of Large Text Files,1992,text analysis hypertext collection browsing information retrieval automatic structuring retrieval large text files,english
580,A Vector Space Model for Automatic Indexing,1974,pattern matching vector space model document retrieval vector space model automatic indexing,english
581,Tree Visualisation and Navigation Clues for Information Visualisation,1998,tree visualization information clustering tree visualisation navigation clues information,english
582,Performance Factors for Superscalar Processors,1995,superscalar processors dynamic scheduling mxs performance factors superscalar processors,english
583,Using Complete Machine Simulation to Understand Computer System Behavior,1998,complete machine simulation complete machine simulation understand computer system behavior,english
584,Tioga-2: A Direct Manipulation Database Visualization Environment,1995,direct manipulation database visualization tioga-2 direct manipulation database visualization environment,english
585,A Browser for Directed Graphs,1986,graph layout browser directed graphs browser directed graphs,english
586,Drawing Trees Nicely with TeX,1988,drawing trees tex drawing trees nicely tex,english
587,Visualizing n-dimensional virtual worlds with n-vision,1990, visualizing n-dimensional virtual worlds n-vision,english
588,Presenting a graphical network: a comparison of performance using fisheye and scrolling views,1989, presenting graphical network comparison performance fisheye scrolling views,english
589,Local shading analysis,1989, local shading analysis,english
590,Algorithm animation over the World Wide Web,1996,mocha algorithm animation hypertext narratives algorithm animation world wide web,english
591,Constant information density in zoomable interfaces,1998,clutter information density navigation interactive graphics visual interfaces visualization zoomable constant information density zoomable interfaces,english
592,FAST a multi-processed environment for visualization of computational fluid dynamics,1990,flow analysis fluid mechanics computational dynamics fast multi-processed environment visualization computational fluid dynamics,english
593,A problem-oriented classification of visualization techniques,1990,scientific visualization techniques problem-oriented classification visualization techniques,english
594,Shape coding of multidimensional data on a microcomputer display,1990,higher dimensional data sets pattern discovery shape coding multidimensional data microcomputer display,english
595,Visualizing a scalar field on an N-dimensional lattice,1990,computer graphics graph theory lattice scatter field visualization visualizing scalar field n-dimensional lattice,english
596,Parallel coordinates a tool for visualizing multi-dimensional geometry,1990,multi-dimensional geometry parallel coordinates statistical graphics visualization parallel coordinates tool visualizing multi-dimensional geometry,english
597,A tool for visualizing the topology of three-dimensional vector fields,1991, tool visualizing topology three-dimensional vector fields,english
598,Interactive data visualization using focusing and linking,1991,graphical data analysis methods geographic information system interactive visualization time series interactive data visualization focusing linking,english
599,Tree-Maps a space-filling approach to the visualization of hierarchical information structures,1991,computer graphics data analysis display space hierarchical information structures tree-map visualization technique tree-maps space-filling approach visualization hierarchical information structures,english
600,Improving the visualization of hierarchies with treemaps design issues and experimentation,1992,computer animation data visualization tree structures trees hierarchy display small multiple displays improving visualization hierarchies treemaps design issues experimentation,english
601,Visualizing code profiling line oriented statistics,1992,data visualization visual programming visualizing code profiling line oriented statistics,english
602,Visualization for the document space,1992,document handling information retrieval self-organizing feature maps kohonen map browsing space visualization document space,english
603,Texture splats for 3D scalar and vector field visualization,1993,3d scalar field visualisation signals vector visualization image reconstruction texture splatting volume data rendering texture splats 3d scalar vector field visualization,english
604,Computer visualization of long genomic sequences,1993,biology computing computer visualization global genomic information content data subsequences visual models computer visualization long genomic sequences,english
605,A lattice model for data display,1994,complex information processing data display objects visualization lattice isomorphisms model lattice model data display,english
606,XmdvTool integrating multiple methods for visualizing multivariate data,1994,n-dimensional brush data visualization physical phenomena integral multiple methods multivariate spatial relationships xmdvtool integrating multiple methods visualizing multivariate data,english
607,CartoDraw A Fast Algorithm for Generating Contiguous Cartograms,2004,information visualization geo-related continuous cartograms value-by-area cartography cartodraw fast algorithm generating contiguous cartograms,english
608,Data characterization for intelligent graphics presentation,1990,interaction techniques models principles graphics editors document text processing data characterization intelligent graphics presentation,english
609,Rapid controlled movement through a virtual 3D workspace,1990,interaction techniques user interfaces viewpoint movement object virtual reality interactive graphics 3d logarithmic motion workspaces rapid controlled movement virtual 3d workspace,english
610,Footprint evaluation for volume rendering,1990,3d image volume rendering reconstruction algorithms footprint evaluation volume rendering,english
611,Worlds within worlds: metaphors for exploring n-dimensional virtual worlds,1990,user interfaces hierarchy geometric transformations interaction techniques worlds metaphors exploring n-dimensional virtual,english
612,Painting multiple views of complex objects,1990,direct manipulation interface exploratory data analysis painting multiple views complex objects,english
613,Computing the minimum Hausdorff distance for point sets under translation,1990,geometrical problems computations pattern matching computing minimum hausdorff distance point sets translation,english
614,A visual calendar for scheduling group meetings,1990,human factors information processing systems applications visual calendar scheduling group meetings,english
